DateTime;Players
01.09.2023 00:00;234502
02.09.2023 00:00;236834
03.09.2023 00:00;245183
04.09.2023 00:00;248632
05.09.2023 00:00;201266
06.09.2023 00:00;269177
07.09.2023 00:00;258143
08.09.2023 00:00;264200
09.09.2023 00:00;313993
10.09.2023 00:00;330723
11.09.2023 00:00;261637
12.09.2023 00:00;220936
13.09.2023 00:00;207902
14.09.2023 00:00;199671
15.09.2023 00:00;207826
16.09.2023 00:00;248540
17.09.2023 00:00;260877
18.09.2023 00:00;204062
19.09.2023 00:00;165389
20.09.2023 00:00;153886
21.09.2023 00:00;141301
22.09.2023 00:00;149393
23.09.2023 00:00;179977
24.09.2023 00:00;187483
25.09.2023 00:00;143173
26.09.2023 00:00;116744
27.09.2023 00:00;108498
28.09.2023 00:00;102959
29.09.2023 00:00;108084
30.09.2023 00:00;131073
01.10.2023 00:00;137428
02.10.2023 00:00;104960
03.10.2023 00:00;89132
04.10.2023 00:00;82592
05.10.2023 00:00;79080
06.10.2023 00:00;83972
07.10.2023 00:00;100724
08.10.2023 00:00;104080
09.10.2023 00:00;80096
10.10.2023 00:00;66787
11.10.2023 00:00;63015
12.10.2023 00:00;60880
13.10.2023 00:00;64218
14.10.2023 00:00;79561
15.10.2023 00:00;82141
16.10.2023 00:00;60840
17.10.2023 00:00;52342
18.10.2023 00:00;49207
19.10.2023 00:00;47480
20.10.2023 00:00;50571
21.10.2023 00:00;61045
22.10.2023 00:00;63628
23.10.2023 00:00;47577
24.10.2023 00:00;41274
25.10.2023 00:00;39295
26.10.2023 00:00;37507
27.10.2023 00:00;39422
28.10.2023 00:00;47918
29.10.2023 00:00;52199
30.10.2023 00:00;40612
31.10.2023 00:00;33712
01.11.2023 00:00;34566
02.11.2023 00:00;32685
03.11.2023 00:00;34116
04.11.2023 00:00;41600
05.11.2023 00:00;43518
06.11.2023 00:00;33542
07.11.2023 00:00;28183
08.11.2023 00:00;27453
09.11.2023 00:00;26908
10.11.2023 00:00;30671
11.11.2023 00:00;35981
12.11.2023 00:00;37429
13.11.2023 00:00;29027
14.11.2023 00:00;23920
15.11.2023 00:00;22746
16.11.2023 00:00;21989
17.11.2023 00:00;23519
18.11.2023 00:00;29320
19.11.2023 00:00;31090
20.11.2023 00:00;24190
21.11.2023 00:00;22152
22.11.2023 00:00;23511
23.11.2023 00:00;23016
24.11.2023 00:00;25999
25.11.2023 00:00;28485
26.11.2023 00:00;30665
27.11.2023 00:00;23652
28.11.2023 00:00;20091
29.11.2023 00:00;19209
30.11.2023 00:00;18392
01.12.2023 00:00;19927
02.12.2023 00:00;25230
03.12.2023 00:00;26647
04.12.2023 00:00;20393
05.12.2023 00:00;17468
06.12.2023 00:00;16862
07.12.2023 00:00;16095
08.12.2023 00:00;17787
09.12.2023 00:00;21970
10.12.2023 00:00;23713
11.12.2023 00:00;18308
12.12.2023 00:00;15495
13.12.2023 00:00;14845
14.12.2023 00:00;14402
15.12.2023 00:00;15160
16.12.2023 00:00;18830
17.12.2023 00:00;20027
18.12.2023 00:00;15569
19.12.2023 00:00;14332
20.12.2023 00:00;13923
21.12.2023 00:00;14168
22.12.2023 00:00;15503
23.12.2023 00:00;16902
24.12.2023 00:00;14529
25.12.2023 00:00;16188
26.12.2023 00:00;17443
27.12.2023 00:00;16868
28.12.2023 00:00;16868
29.12.2023 00:00;17097
30.12.2023 00:00;18281
31.12.2023 00:00;16130
01.01.2024 00:00;19550
02.01.2024 00:00;16123
03.01.2024 00:00;13938
04.01.2024 00:00;13547
05.01.2024 00:00;14173
06.01.2024 00:00;17675
07.01.2024 00:00;17914
08.01.2024 00:00;13981
09.01.2024 00:00;12325
10.01.2024 00:00;11374
11.01.2024 00:00;11182
12.01.2024 00:00;12700
13.01.2024 00:00;15797
14.01.2024 00:00;16988
15.01.2024 00:00;14123
16.01.2024 00:00;11861
17.01.2024 00:00;11051
18.01.2024 00:00;10885
19.01.2024 00:00;11997
20.01.2024 00:00;15296
21.01.2024 00:00;15842
22.01.2024 00:00;11668
23.01.2024 00:00;10426
24.01.2024 00:00;9757
25.01.2024 00:00;9673
26.01.2024 00:00;10307
27.01.2024 00:00;12963
28.01.2024 00:00;13487
29.01.2024 00:00;9944
30.01.2024 00:00;9071
31.01.2024 00:00;9171
01.02.2024 00:00;9234
02.02.2024 00:00;9744
03.02.2024 00:00;12465
04.02.2024 00:00;13566
05.02.2024 00:00;10193
06.02.2024 00:00;8913
07.02.2024 00:00;8640
08.02.2024 00:00;8533
09.02.2024 00:00;9202
10.02.2024 00:00;11514
11.02.2024 00:00;12490
12.02.2024 00:00;8936
13.02.2024 00:00;8379
14.02.2024 00:00;7514
15.02.2024 00:00;7832
16.02.2024 00:00;8426
17.02.2024 00:00;10564
18.02.2024 00:00;11409
19.02.2024 00:00;9167
20.02.2024 00:00;7381
21.02.2024 00:00;7472
22.02.2024 00:00;7330
23.02.2024 00:00;7935
24.02.2024 00:00;9738
25.02.2024 00:00;10449
26.02.2024 00:00;7954
27.02.2024 00:00;7144
28.02.2024 00:00;6893
29.02.2024 00:00;6750
01.03.2024 00:00;7342
02.03.2024 00:00;9223
03.03.2024 00:00;9741
04.03.2024 00:00;7553
05.03.2024 00:00;6629
