DateTime;Players
19.03.2016 00:00;39372
20.03.2016 00:00;43805
21.03.2016 00:00;36346
22.03.2016 00:00;53684
23.03.2016 00:00;49814
24.03.2016 00:00;47582
25.03.2016 00:00;51761
26.03.2016 00:00;54777
27.03.2016 00:00;57169
28.03.2016 00:00;54497
29.03.2016 00:00;42778
30.03.2016 00:00;41215
31.03.2016 00:00;39620
01.04.2016 00:00;39644
02.04.2016 00:00;49444
03.04.2016 00:00;52723
04.04.2016 00:00;44468
05.04.2016 00:00;34075
06.04.2016 00:00;34085
07.04.2016 00:00;33556
08.04.2016 00:00;35641
09.04.2016 00:00;45338
10.04.2016 00:00;48783
11.04.2016 00:00;41205
12.04.2016 00:00;36814
13.04.2016 00:00;33576
14.04.2016 00:00;32229
15.04.2016 00:00;33265
16.04.2016 00:00;41248
17.04.2016 00:00;44757
18.04.2016 00:00;37236
19.04.2016 00:00;29406
20.04.2016 00:00;28678
21.04.2016 00:00;28051
22.04.2016 00:00;30323
23.04.2016 00:00;38233
24.04.2016 00:00;42411
25.04.2016 00:00;35448
26.04.2016 00:00;28541
27.04.2016 00:00;28078
28.04.2016 00:00;27686
29.04.2016 00:00;29717
30.04.2016 00:00;37342
01.05.2016 00:00;42207
02.05.2016 00:00;35789
03.05.2016 00:00;27308
04.05.2016 00:00;28604
05.05.2016 00:00;28025
06.05.2016 00:00;28289
07.05.2016 00:00;35131
08.05.2016 00:00;37572
09.05.2016 00:00;32059
10.05.2016 00:00;27482
11.05.2016 00:00;27180
12.05.2016 00:00;27353
13.05.2016 00:00;28436
14.05.2016 00:00;36434
15.05.2016 00:00;41029
16.05.2016 00:00;37069
17.05.2016 00:00;30377
18.05.2016 00:00;32078
19.05.2016 00:00;58954
20.05.2016 00:00;58232
21.05.2016 00:00;69869
22.05.2016 00:00;74234
23.05.2016 00:00;63842
24.05.2016 00:00;47830
25.05.2016 00:00;42986
26.05.2016 00:00;41849
27.05.2016 00:00;41620
28.05.2016 00:00;48227
29.05.2016 00:00;51851
30.05.2016 00:00;49586
31.05.2016 00:00;43260
01.06.2016 00:00;35011
02.06.2016 00:00;34073
03.06.2016 00:00;34191
04.06.2016 00:00;41821
05.06.2016 00:00;45820
06.06.2016 00:00;40211
07.06.2016 00:00;31141
08.06.2016 00:00;30261
09.06.2016 00:00;29498
10.06.2016 00:00;28835
11.06.2016 00:00;36033
12.06.2016 00:00;39506
13.06.2016 00:00;34583
14.06.2016 00:00;30023
15.06.2016 00:00;30283
16.06.2016 00:00;29768
17.06.2016 00:00;30997
18.06.2016 00:00;36513
19.06.2016 00:00;39881
20.06.2016 00:00;33947
21.06.2016 00:00;33965
22.06.2016 00:00;31850
23.06.2016 00:00;29084
24.06.2016 00:00;31702
25.06.2016 00:00;38721
26.06.2016 00:00;44262
27.06.2016 00:00;38373
28.06.2016 00:00;33854
29.06.2016 00:00;32903
30.06.2016 00:00;31409
01.07.2016 00:00;32727
02.07.2016 00:00;36916
03.07.2016 00:00;41260
04.07.2016 00:00;41501
05.07.2016 00:00;36001
06.07.2016 00:00;31324
07.07.2016 00:00;29334
08.07.2016 00:00;30651
09.07.2016 00:00;36167
10.07.2016 00:00;38141
11.07.2016 00:00;33904
12.07.2016 00:00;28543
13.07.2016 00:00;29079
14.07.2016 00:00;28597
15.07.2016 00:00;28585
16.07.2016 00:00;33306
17.07.2016 00:00;37021
18.07.2016 00:00;32627
19.07.2016 00:00;27231
20.07.2016 00:00;26234
21.07.2016 00:00;26109
22.07.2016 00:00;25847
23.07.2016 00:00;30795
24.07.2016 00:00;33952
25.07.2016 00:00;30149
26.07.2016 00:00;36794
27.07.2016 00:00;34081
28.07.2016 00:00;32224
29.07.2016 00:00;31421
30.07.2016 00:00;36481
31.07.2016 00:00;40286
01.08.2016 00:00;35403
02.08.2016 00:00;30715
03.08.2016 00:00;29991
04.08.2016 00:00;27999
05.08.2016 00:00;29542
06.08.2016 00:00;36433
07.08.2016 00:00;41444
08.08.2016 00:00;36688
09.08.2016 00:00;32259
10.08.2016 00:00;30233
11.08.2016 00:00;30303
12.08.2016 00:00;27748
13.08.2016 00:00;32293
14.08.2016 00:00;36586
15.08.2016 00:00;32171
16.08.2016 00:00;28753
17.08.2016 00:00;28571
18.08.2016 00:00;28118
19.08.2016 00:00;27895
20.08.2016 00:00;33720
21.08.2016 00:00;37291
22.08.2016 00:00;31911
23.08.2016 00:00;26371
24.08.2016 00:00;25756
25.08.2016 00:00;25363
26.08.2016 00:00;25818
27.08.2016 00:00;31680
28.08.2016 00:00;35548
29.08.2016 00:00;31081
30.08.2016 00:00;45984
31.08.2016 00:00;42471
01.09.2016 00:00;38536
02.09.2016 00:00;37866
03.09.2016 00:00;45084
04.09.2016 00:00;49001
05.09.2016 00:00;47873
06.09.2016 00:00;41353
07.09.2016 00:00;31158
08.09.2016 00:00;30996
09.09.2016 00:00;32028
10.09.2016 00:00;41177
11.09.2016 00:00;44016
12.09.2016 00:00;37052
13.09.2016 00:00;28850
14.09.2016 00:00;27638
15.09.2016 00:00;27130
16.09.2016 00:00;28199
17.09.2016 00:00;36161
18.09.2016 00:00;39407
19.09.2016 00:00;33160
20.09.2016 00:00;26401
21.09.2016 00:00;25672
22.09.2016 00:00;25071
23.09.2016 00:00;26613
24.09.2016 00:00;34325
25.09.2016 00:00;37199
26.09.2016 00:00;31387
27.09.2016 00:00;25615
28.09.2016 00:00;25292
29.09.2016 00:00;23429
30.09.2016 00:00;25396
01.10.2016 00:00;33296
02.10.2016 00:00;36139
03.10.2016 00:00;31824
04.10.2016 00:00;24247
05.10.2016 00:00;24269
06.10.2016 00:00;24070
07.10.2016 00:00;25331
08.10.2016 00:00;31508
09.10.2016 00:00;34340
10.10.2016 00:00;28679
11.10.2016 00:00;23646
12.10.2016 00:00;22984
13.10.2016 00:00;22682
14.10.2016 00:00;23672
15.10.2016 00:00;30757
16.10.2016 00:00;34055
17.10.2016 00:00;28966
18.10.2016 00:00;23649
19.10.2016 00:00;24741
20.10.2016 00:00;25688
21.10.2016 00:00;27497
22.10.2016 00:00;35460
23.10.2016 00:00;40125
24.10.2016 00:00;34226
25.10.2016 00:00;28203
26.10.2016 00:00;27292
27.10.2016 00:00;26939
28.10.2016 00:00;25638
29.10.2016 00:00;31603
30.10.2016 00:00;34547
31.10.2016 00:00;28843
01.11.2016 00:00;25204
02.11.2016 00:00;24563
03.11.2016 00:00;24390
04.11.2016 00:00;25124
05.11.2016 00:00;31187
06.11.2016 00:00;34068
07.11.2016 00:00;27519
08.11.2016 00:00;22503
09.11.2016 00:00;22355
10.11.2016 00:00;22516
11.11.2016 00:00;25959
12.11.2016 00:00;30898
13.11.2016 00:00;33669
14.11.2016 00:00;27663
15.11.2016 00:00;22617
16.11.2016 00:00;22564
17.11.2016 00:00;22136
18.11.2016 00:00;22946
19.11.2016 00:00;29833
20.11.2016 00:00;32458
21.11.2016 00:00;26788
22.11.2016 00:00;23104
23.11.2016 00:00;23938
24.11.2016 00:00;26446
25.11.2016 00:00;30711
26.11.2016 00:00;35718
27.11.2016 00:00;40106
28.11.2016 00:00;33364
29.11.2016 00:00;28254
30.11.2016 00:00;27094
01.12.2016 00:00;26086
02.12.2016 00:00;27628
03.12.2016 00:00;35595
04.12.2016 00:00;37957
05.12.2016 00:00;31502
06.12.2016 00:00;25477
07.12.2016 00:00;24738
08.12.2016 00:00;24641
09.12.2016 00:00;26036
10.12.2016 00:00;32999
11.12.2016 00:00;35285
12.12.2016 00:00;29309
13.12.2016 00:00;23477
14.12.2016 00:00;22634
15.12.2016 00:00;22650
16.12.2016 00:00;23619
17.12.2016 00:00;29954
18.12.2016 00:00;32160
19.12.2016 00:00;27516
20.12.2016 00:00;24133
21.12.2016 00:00;23852
22.12.2016 00:00;24199
23.12.2016 00:00;23728
24.12.2016 00:00;25592
25.12.2016 00:00;29315
26.12.2016 00:00;34678
27.12.2016 00:00;33500
28.12.2016 00:00;33497
29.12.2016 00:00;33989
30.12.2016 00:00;34860
31.12.2016 00:00;33366
01.01.2017 00:00;40203
02.01.2017 00:00;41564
03.01.2017 00:00;37264
04.01.2017 00:00;31785
05.01.2017 00:00;31082
06.01.2017 00:00;29299
07.01.2017 00:00;39850
08.01.2017 00:00;40211
09.01.2017 00:00;27982
10.01.2017 00:00;26707
11.01.2017 00:00;25694
12.01.2017 00:00;25741
13.01.2017 00:00;27964
14.01.2017 00:00;34817
15.01.2017 00:00;37830
16.01.2017 00:00;31505
17.01.2017 00:00;27647
18.01.2017 00:00;25100
19.01.2017 00:00;24522
20.01.2017 00:00;26630
21.01.2017 00:00;34257
22.01.2017 00:00;37097
23.01.2017 00:00;30881
24.01.2017 00:00;24426
25.01.2017 00:00;23512
26.01.2017 00:00;23245
27.01.2017 00:00;25171
28.01.2017 00:00;32755
29.01.2017 00:00;35299
30.01.2017 00:00;29163
31.01.2017 00:00;23915
01.02.2017 00:00;23232
02.02.2017 00:00;23099
03.02.2017 00:00;24370
04.02.2017 00:00;31965
05.02.2017 00:00;34314
06.02.2017 00:00;27380
07.02.2017 00:00;24358
08.02.2017 00:00;23724
09.02.2017 00:00;24377
10.02.2017 00:00;24589
11.02.2017 00:00;31557
12.02.2017 00:00;34764
13.02.2017 00:00;26171
14.02.2017 00:00;21709
15.02.2017 00:00;22064
16.02.2017 00:00;22028
17.02.2017 00:00;23789
18.02.2017 00:00;29735
19.02.2017 00:00;32228
20.02.2017 00:00;26732
21.02.2017 00:00;23166
22.02.2017 00:00;22972
23.02.2017 00:00;22853
24.02.2017 00:00;24052
25.02.2017 00:00;31028
26.02.2017 00:00;34119
27.02.2017 00:00;25857
28.02.2017 00:00;23412
01.03.2017 00:00;22152
02.03.2017 00:00;21814
03.03.2017 00:00;22696
04.03.2017 00:00;29469
05.03.2017 00:00;31832
06.03.2017 00:00;26307
07.03.2017 00:00;21227
08.03.2017 00:00;20415
09.03.2017 00:00;20363
10.03.2017 00:00;22094
11.03.2017 00:00;28207
12.03.2017 00:00;30924
13.03.2017 00:00;25347
14.03.2017 00:00;23300
15.03.2017 00:00;21520
16.03.2017 00:00;20677
17.03.2017 00:00;22354
18.03.2017 00:00;27661
19.03.2017 00:00;30511
20.03.2017 00:00;22447
21.03.2017 00:00;18355
22.03.2017 00:00;10320
23.03.2017 00:00;19282
24.03.2017 00:00;20228
25.03.2017 00:00;24798
26.03.2017 00:00;26821
27.03.2017 00:00;20477
28.03.2017 00:00;18842
29.03.2017 00:00;18478
30.03.2017 00:00;18184
31.03.2017 00:00;19041
01.04.2017 00:00;24453
02.04.2017 00:00;27115
03.04.2017 00:00;20051
04.04.2017 00:00;19415
05.04.2017 00:00;19217
06.04.2017 00:00;19098
07.04.2017 00:00;19909
08.04.2017 00:00;25075
09.04.2017 00:00;26684
10.04.2017 00:00;22995
11.04.2017 00:00;19868
12.04.2017 00:00;19183
13.04.2017 00:00;19689
14.04.2017 00:00;23180
