DateTime;Players
27.09.2021 00:00;15451
28.09.2021 00:00;707230
29.09.2021 00:00;734496
30.09.2021 00:00;758543
01.10.2021 00:00;801642
02.10.2021 00:00;865329
03.10.2021 00:00;913634
04.10.2021 00:00;790682
05.10.2021 00:00;745337
06.10.2021 00:00;739529
07.10.2021 00:00;654415
08.10.2021 00:00;640956
09.10.2021 00:00;680520
10.10.2021 00:00;727333
11.10.2021 00:00;664233
12.10.2021 00:00;607446
13.10.2021 00:00;521790
14.10.2021 00:00;555907
15.10.2021 00:00;543706
16.10.2021 00:00;586895
17.10.2021 00:00;609137
18.10.2021 00:00;515683
19.10.2021 00:00;478838
20.10.2021 00:00;470559
21.10.2021 00:00;471328
22.10.2021 00:00;453385
23.10.2021 00:00;486464
24.10.2021 00:00;506623
25.10.2021 00:00;426889
26.10.2021 00:00;399951
27.10.2021 00:00;377147
28.10.2021 00:00;377676
29.10.2021 00:00;372611
30.10.2021 00:00;398638
31.10.2021 00:00;404689
01.11.2021 00:00;359960
02.11.2021 00:00;303184
03.11.2021 00:00;315467
04.11.2021 00:00;294669
05.11.2021 00:00;285336
06.11.2021 00:00;298826
07.11.2021 00:00;307146
08.11.2021 00:00;258195
09.11.2021 00:00;244320
10.11.2021 00:00;234235
11.11.2021 00:00;237454
12.11.2021 00:00;226631
13.11.2021 00:00;238022
14.11.2021 00:00;248323
15.11.2021 00:00;196047
16.11.2021 00:00;177542
17.11.2021 00:00;188768
18.11.2021 00:00;207090
19.11.2021 00:00;193127
20.11.2021 00:00;194674
21.11.2021 00:00;196093
22.11.2021 00:00;175862
23.11.2021 00:00;169465
24.11.2021 00:00;125934
25.11.2021 00:00;154264
26.11.2021 00:00;159197
27.11.2021 00:00;159939
28.11.2021 00:00;177572
29.11.2021 00:00;145906
30.11.2021 00:00;139996
01.12.2021 00:00;136887
02.12.2021 00:00;132026
03.12.2021 00:00;131874
04.12.2021 00:00;139286
05.12.2021 00:00;145362
06.12.2021 00:00;127772
07.12.2021 00:00;101396
08.12.2021 00:00;119135
09.12.2021 00:00;112204
10.12.2021 00:00;111700
11.12.2021 00:00;118153
12.12.2021 00:00;122808
13.12.2021 00:00;106778
14.12.2021 00:00;104364
15.12.2021 00:00;98664
16.12.2021 00:00;118635
17.12.2021 00:00;111651
18.12.2021 00:00;119182
19.12.2021 00:00;124192
20.12.2021 00:00;116611
21.12.2021 00:00;114486
22.12.2021 00:00;111506
23.12.2021 00:00;109349
24.12.2021 00:00;90479
25.12.2021 00:00;98483
26.12.2021 00:00;114609
27.12.2021 00:00;115743
28.12.2021 00:00;114328
29.12.2021 00:00;113348
30.12.2021 00:00;112688
31.12.2021 00:00;97026
01.01.2022 00:00;114946
02.01.2022 00:00;117504
03.01.2022 00:00;109256
04.01.2022 00:00;103703
05.01.2022 00:00;101554
06.01.2022 00:00;101543
07.01.2022 00:00;101027
08.01.2022 00:00;108032
09.01.2022 00:00;109344
10.01.2022 00:00;96143
11.01.2022 00:00;90873
