DateTime;Players
02.06.2015 00:00;1807
03.06.2015 00:00;1774
04.06.2015 00:00;1809
05.06.2015 00:00;1779
06.06.2015 00:00;1956
07.06.2015 00:00;2129
08.06.2015 00:00;1873
09.06.2015 00:00;1887
10.06.2015 00:00;1806
11.06.2015 00:00;1758
12.06.2015 00:00;1643
13.06.2015 00:00;1800
14.06.2015 00:00;1842
15.06.2015 00:00;1487
16.06.2015 00:00;1550
17.06.2015 00:00;1624
18.06.2015 00:00;1548
19.06.2015 00:00;1572
20.06.2015 00:00;1727
21.06.2015 00:00;1775
22.06.2015 00:00;1595
23.06.2015 00:00;1538
24.06.2015 00:00;1566
25.06.2015 00:00;1564
26.06.2015 00:00;1545
27.06.2015 00:00;1661
28.06.2015 00:00;1727
29.06.2015 00:00;1606
30.06.2015 00:00;1500
01.07.2015 00:00;1445
02.07.2015 00:00;1444
03.07.2015 00:00;1478
04.07.2015 00:00;1600
05.07.2015 00:00;1729
06.07.2015 00:00;1514
07.07.2015 00:00;1551
08.07.2015 00:00;1442
09.07.2015 00:00;1489
10.07.2015 00:00;1463
11.07.2015 00:00;1477
12.07.2015 00:00;1701
13.07.2015 00:00;1623
14.07.2015 00:00;1496
15.07.2015 00:00;1474
16.07.2015 00:00;1476
17.07.2015 00:00;1479
18.07.2015 00:00;1581
19.07.2015 00:00;1646
20.07.2015 00:00;1601
21.07.2015 00:00;1470
22.07.2015 00:00;1501
23.07.2015 00:00;1475
24.07.2015 00:00;1356
25.07.2015 00:00;1529
26.07.2015 00:00;1612
27.07.2015 00:00;1591
28.07.2015 00:00;1425
29.07.2015 00:00;1440
30.07.2015 00:00;1393
31.07.2015 00:00;1361
01.08.2015 00:00;1456
02.08.2015 00:00;1731
03.08.2015 00:00;1512
04.08.2015 00:00;1534
05.08.2015 00:00;1534
06.08.2015 00:00;1529
07.08.2015 00:00;1498
08.08.2015 00:00;1662
09.08.2015 00:00;1850
10.08.2015 00:00;1666
11.08.2015 00:00;1646
12.08.2015 00:00;1632
13.08.2015 00:00;1626
14.08.2015 00:00;1540
15.08.2015 00:00;1770
16.08.2015 00:00;1899
17.08.2015 00:00;1737
18.08.2015 00:00;1709
19.08.2015 00:00;1658
20.08.2015 00:00;1589
21.08.2015 00:00;1589
22.08.2015 00:00;1766
23.08.2015 00:00;1916
24.08.2015 00:00;1556
25.08.2015 00:00;1530
26.08.2015 00:00;1452
27.08.2015 00:00;1435
28.08.2015 00:00;1429
29.08.2015 00:00;1656
30.08.2015 00:00;1726
31.08.2015 00:00;1380
01.09.2015 00:00;1278
02.09.2015 00:00;1207
03.09.2015 00:00;1182
04.09.2015 00:00;1255
05.09.2015 00:00;1560
06.09.2015 00:00;1612
07.09.2015 00:00;1565
08.09.2015 00:00;1255
09.09.2015 00:00;1188
10.09.2015 00:00;1140
11.09.2015 00:00;1218
12.09.2015 00:00;1615
13.09.2015 00:00;1732
14.09.2015 00:00;1478
15.09.2015 00:00;1387
16.09.2015 00:00;1418
17.09.2015 00:00;1414
18.09.2015 00:00;1440
19.09.2015 00:00;1738
20.09.2015 00:00;1808
21.09.2015 00:00;1407
22.09.2015 00:00;1391
23.09.2015 00:00;1358
24.09.2015 00:00;1344
25.09.2015 00:00;1343
26.09.2015 00:00;1650
27.09.2015 00:00;1705
28.09.2015 00:00;1283
29.09.2015 00:00;1296
30.09.2015 00:00;1208
01.10.2015 00:00;1197
02.10.2015 00:00;1275
03.10.2015 00:00;1578
04.10.2015 00:00;1659
05.10.2015 00:00;1255
06.10.2015 00:00;1287
07.10.2015 00:00;1241
08.10.2015 00:00;1233
09.10.2015 00:00;1256
10.10.2015 00:00;1581
11.10.2015 00:00;1643
12.10.2015 00:00;1343
13.10.2015 00:00;1238
14.10.2015 00:00;1201
15.10.2015 00:00;1241
16.10.2015 00:00;1230
17.10.2015 00:00;1571
18.10.2015 00:00;1695
19.10.2015 00:00;1368
20.10.2015 00:00;1271
21.10.2015 00:00;1269
22.10.2015 00:00;1272
23.10.2015 00:00;1462
24.10.2015 00:00;1793
25.10.2015 00:00;1825
26.10.2015 00:00;1419
27.10.2015 00:00;1409
28.10.2015 00:00;1398
29.10.2015 00:00;1238
30.10.2015 00:00;1315
31.10.2015 00:00;1581
01.11.2015 00:00;1620
02.11.2015 00:00;1308
03.11.2015 00:00;1242
04.11.2015 00:00;1202
05.11.2015 00:00;1250
06.11.2015 00:00;1241
07.11.2015 00:00;1532
08.11.2015 00:00;1531
09.11.2015 00:00;1144
10.11.2015 00:00;983
11.11.2015 00:00;956
12.11.2015 00:00;878
13.11.2015 00:00;942
14.11.2015 00:00;1171
15.11.2015 00:00;1156
16.11.2015 00:00;958
17.11.2015 00:00;898
18.11.2015 00:00;894
19.11.2015 00:00;884
20.11.2015 00:00;919
21.11.2015 00:00;1220
22.11.2015 00:00;1219
23.11.2015 00:00;899
24.11.2015 00:00;903
25.11.2015 00:00;912
26.11.2015 00:00;983
27.11.2015 00:00;1086
28.11.2015 00:00;1242
29.11.2015 00:00;1259
30.11.2015 00:00;997
01.12.2015 00:00;998
02.12.2015 00:00;1023
03.12.2015 00:00;1004
04.12.2015 00:00;1108
05.12.2015 00:00;1408
06.12.2015 00:00;1340
07.12.2015 00:00;1119
08.12.2015 00:00;1153
09.12.2015 00:00;1046
10.12.2015 00:00;1100
11.12.2015 00:00;1113
12.12.2015 00:00;1388
13.12.2015 00:00;1457
14.12.2015 00:00;1147
15.12.2015 00:00;1196
16.12.2015 00:00;1165
17.12.2015 00:00;1181
18.12.2015 00:00;1231
19.12.2015 00:00;1436
20.12.2015 00:00;1464
21.12.2015 00:00;1427
22.12.2015 00:00;1340
23.12.2015 00:00;1487
24.12.2015 00:00;1283
25.12.2015 00:00;1536
26.12.2015 00:00;1604
27.12.2015 00:00;1730
28.12.2015 00:00;1678
29.12.2015 00:00;1862
30.12.2015 00:00;1822
31.12.2015 00:00;1585
01.01.2016 00:00;1893
02.01.2016 00:00;2002
03.01.2016 00:00;2091
04.01.2016 00:00;1861
05.01.2016 00:00;1730
06.01.2016 00:00;1777
07.01.2016 00:00;1696
08.01.2016 00:00;1800
09.01.2016 00:00;2032
10.01.2016 00:00;2028
11.01.2016 00:00;1609
12.01.2016 00:00;1574
13.01.2016 00:00;1547
14.01.2016 00:00;1551
15.01.2016 00:00;1559
16.01.2016 00:00;1830
17.01.2016 00:00;1824
18.01.2016 00:00;1673
19.01.2016 00:00;1408
20.01.2016 00:00;1352
21.01.2016 00:00;1331
22.01.2016 00:00;1398
23.01.2016 00:00;1764
24.01.2016 00:00;1739
25.01.2016 00:00;1379
26.01.2016 00:00;1353
27.01.2016 00:00;1350
28.01.2016 00:00;1354
29.01.2016 00:00;1360
30.01.2016 00:00;1666
31.01.2016 00:00;1707
01.02.2016 00:00;1356
02.02.2016 00:00;1289
03.02.2016 00:00;1221
04.02.2016 00:00;1287
05.02.2016 00:00;1387
06.02.2016 00:00;1537
07.02.2016 00:00;1567
08.02.2016 00:00;1351
09.02.2016 00:00;1392
10.02.2016 00:00;1271
11.02.2016 00:00;1297
12.02.2016 00:00;1357
13.02.2016 00:00;1767
14.02.2016 00:00;1764
15.02.2016 00:00;1628
16.02.2016 00:00;1500
17.02.2016 00:00;1462
18.02.2016 00:00;1461
19.02.2016 00:00;1546
20.02.2016 00:00;1942
21.02.2016 00:00;2078
22.02.2016 00:00;1738
23.02.2016 00:00;1775
24.02.2016 00:00;1710
25.02.2016 00:00;1761
26.02.2016 00:00;1878
27.02.2016 00:00;2350
28.02.2016 00:00;2363
29.02.2016 00:00;1872
01.03.2016 00:00;1822
02.03.2016 00:00;1843
03.03.2016 00:00;1870
04.03.2016 00:00;1884
05.03.2016 00:00;2438
06.03.2016 00:00;2549
07.03.2016 00:00;2020
08.03.2016 00:00;1832
09.03.2016 00:00;1726
10.03.2016 00:00;1766
11.03.2016 00:00;1835
12.03.2016 00:00;2261
13.03.2016 00:00;2388
14.03.2016 00:00;1896
15.03.2016 00:00;1784
16.03.2016 00:00;1837
17.03.2016 00:00;1788
18.03.2016 00:00;1875
19.03.2016 00:00;2224
20.03.2016 00:00;2352
21.03.2016 00:00;2015
22.03.2016 00:00;1914
23.03.2016 00:00;2041
24.03.2016 00:00;2105
25.03.2016 00:00;2617
26.03.2016 00:00;2942
27.03.2016 00:00;3165
28.03.2016 00:00;2983
29.03.2016 00:00;2810
30.03.2016 00:00;2680
31.03.2016 00:00;2782
01.04.2016 00:00;2762
02.04.2016 00:00;3325
03.04.2016 00:00;3563
04.04.2016 00:00;2777
05.04.2016 00:00;2784
06.04.2016 00:00;2821
07.04.2016 00:00;2823
08.04.2016 00:00;3033
09.04.2016 00:00;3778
10.04.2016 00:00;4010
11.04.2016 00:00;3013
12.04.2016 00:00;2017
13.04.2016 00:00;1889
14.04.2016 00:00;1937
15.04.2016 00:00;2014
16.04.2016 00:00;2548
17.04.2016 00:00;2695
18.04.2016 00:00;2238
19.04.2016 00:00;2150
20.04.2016 00:00;2115
21.04.2016 00:00;2106
22.04.2016 00:00;2123
23.04.2016 00:00;2547
24.04.2016 00:00;2639
25.04.2016 00:00;1985
26.04.2016 00:00;1989
27.04.2016 00:00;1909
28.04.2016 00:00;1882
29.04.2016 00:00;1850
30.04.2016 00:00;2193
01.05.2016 00:00;2309
02.05.2016 00:00;1778
03.05.2016 00:00;1666
04.05.2016 00:00;1517
05.05.2016 00:00;1439
06.05.2016 00:00;1458
07.05.2016 00:00;1701
08.05.2016 00:00;1708
09.05.2016 00:00;1323
10.05.2016 00:00;1309
11.05.2016 00:00;1290
12.05.2016 00:00;1300
13.05.2016 00:00;1339
14.05.2016 00:00;1608
15.05.2016 00:00;1672
16.05.2016 00:00;1351
17.05.2016 00:00;1302
18.05.2016 00:00;1175
19.05.2016 00:00;1127
20.05.2016 00:00;1182
21.05.2016 00:00;1398
22.05.2016 00:00;1395
23.05.2016 00:00;1127
24.05.2016 00:00;1004
25.05.2016 00:00;1048
26.05.2016 00:00;983
27.05.2016 00:00;1015
28.05.2016 00:00;1114
29.05.2016 00:00;1206
30.05.2016 00:00;1049
31.05.2016 00:00;899
01.06.2016 00:00;838
02.06.2016 00:00;808
03.06.2016 00:00;821
04.06.2016 00:00;1017
05.06.2016 00:00;990
06.06.2016 00:00;792
07.06.2016 00:00;832
08.06.2016 00:00;770
09.06.2016 00:00;718
10.06.2016 00:00;749
11.06.2016 00:00;861
12.06.2016 00:00;871
13.06.2016 00:00;679
14.06.2016 00:00;647
15.06.2016 00:00;613
16.06.2016 00:00;627
17.06.2016 00:00;609
18.06.2016 00:00;683
19.06.2016 00:00;760
20.06.2016 00:00;634
21.06.2016 00:00;629
22.06.2016 00:00;589
23.06.2016 00:00;536
24.06.2016 00:00;520
25.06.2016 00:00;563
26.06.2016 00:00;602
27.06.2016 00:00;497
28.06.2016 00:00;483
29.06.2016 00:00;499
30.06.2016 00:00;441
01.07.2016 00:00;493
02.07.2016 00:00;533
03.07.2016 00:00;515
04.07.2016 00:00;514
05.07.2016 00:00;478
06.07.2016 00:00;466
07.07.2016 00:00;458
08.07.2016 00:00;466
09.07.2016 00:00;485
10.07.2016 00:00;528
11.07.2016 00:00;476
12.07.2016 00:00;452
13.07.2016 00:00;452
14.07.2016 00:00;487
15.07.2016 00:00;441
16.07.2016 00:00;489
17.07.2016 00:00;502
18.07.2016 00:00;427
19.07.2016 00:00;456
20.07.2016 00:00;429
21.07.2016 00:00;418
22.07.2016 00:00;439
23.07.2016 00:00;480
24.07.2016 00:00;505
25.07.2016 00:00;456
26.07.2016 00:00;447
27.07.2016 00:00;430
28.07.2016 00:00;426
29.07.2016 00:00;415
30.07.2016 00:00;466
31.07.2016 00:00;489
01.08.2016 00:00;422
02.08.2016 00:00;405
03.08.2016 00:00;421
04.08.2016 00:00;389
05.08.2016 00:00;410
06.08.2016 00:00;456
07.08.2016 00:00;485
08.08.2016 00:00;427
09.08.2016 00:00;425
10.08.2016 00:00;398
11.08.2016 00:00;398
12.08.2016 00:00;420
13.08.2016 00:00;444
14.08.2016 00:00;481
15.08.2016 00:00;404
16.08.2016 00:00;388
17.08.2016 00:00;387
18.08.2016 00:00;392
19.08.2016 00:00;441
20.08.2016 00:00;448
21.08.2016 00:00;488
22.08.2016 00:00;395
23.08.2016 00:00;372
24.08.2016 00:00;416
25.08.2016 00:00;379
26.08.2016 00:00;444
27.08.2016 00:00;497
28.08.2016 00:00;519
29.08.2016 00:00;468
30.08.2016 00:00;448
31.08.2016 00:00;374
01.09.2016 00:00;373
02.09.2016 00:00;422
03.09.2016 00:00;473
04.09.2016 00:00;463
05.09.2016 00:00;395
06.09.2016 00:00;357
07.09.2016 00:00;383
08.09.2016 00:00;342
09.09.2016 00:00;393
10.09.2016 00:00;474
11.09.2016 00:00;498
12.09.2016 00:00;426
13.09.2016 00:00;383
14.09.2016 00:00;327
15.09.2016 00:00;387
16.09.2016 00:00;417
17.09.2016 00:00;489
18.09.2016 00:00;552
19.09.2016 00:00;364
20.09.2016 00:00;391
21.09.2016 00:00;406
22.09.2016 00:00;386
23.09.2016 00:00;430
24.09.2016 00:00;527
25.09.2016 00:00;564
26.09.2016 00:00;420
27.09.2016 00:00;409
28.09.2016 00:00;410
29.09.2016 00:00;413
30.09.2016 00:00;427
01.10.2016 00:00;506
02.10.2016 00:00;569
03.10.2016 00:00;412
04.10.2016 00:00;400
05.10.2016 00:00;409
06.10.2016 00:00;395
07.10.2016 00:00;430
08.10.2016 00:00;513
09.10.2016 00:00;567
10.10.2016 00:00;467
11.10.2016 00:00;402
12.10.2016 00:00;433
13.10.2016 00:00;403
14.10.2016 00:00;433
15.10.2016 00:00;541
16.10.2016 00:00;523
17.10.2016 00:00;390
18.10.2016 00:00;382
19.10.2016 00:00;390
20.10.2016 00:00;382
21.10.2016 00:00;416
22.10.2016 00:00;499
23.10.2016 00:00;502
24.10.2016 00:00;403
25.10.2016 00:00;381
26.10.2016 00:00;374
27.10.2016 00:00;402
28.10.2016 00:00;480
29.10.2016 00:00;535
30.10.2016 00:00;545
31.10.2016 00:00;446
01.11.2016 00:00;444
02.11.2016 00:00;476
03.11.2016 00:00;469
04.11.2016 00:00;471
05.11.2016 00:00;515
06.11.2016 00:00;549
07.11.2016 00:00;422
08.11.2016 00:00;439
09.11.2016 00:00;408
10.11.2016 00:00;387
11.11.2016 00:00;438
12.11.2016 00:00;522
13.11.2016 00:00;556
14.11.2016 00:00;433
15.11.2016 00:00;413
16.11.2016 00:00;383
17.11.2016 00:00;379
18.11.2016 00:00;402
19.11.2016 00:00;479
20.11.2016 00:00;508
21.11.2016 00:00;409
22.11.2016 00:00;404
23.11.2016 00:00;418
24.11.2016 00:00;553
25.11.2016 00:00;741
26.11.2016 00:00;907
27.11.2016 00:00;1011
28.11.2016 00:00;851
29.11.2016 00:00;912
30.11.2016 00:00;876
01.12.2016 00:00;848
02.12.2016 00:00;838
03.12.2016 00:00;983
04.12.2016 00:00;982
05.12.2016 00:00;741
06.12.2016 00:00;728
07.12.2016 00:00;695
08.12.2016 00:00;696
09.12.2016 00:00;763
10.12.2016 00:00;860
11.12.2016 00:00;802
12.12.2016 00:00;618
13.12.2016 00:00;638
14.12.2016 00:00;586
15.12.2016 00:00;594
16.12.2016 00:00;645
17.12.2016 00:00;719
18.12.2016 00:00;687
19.12.2016 00:00;590
20.12.2016 00:00;584
21.12.2016 00:00;607
22.12.2016 00:00;576
23.12.2016 00:00;640
